,Movie title,Released Year,ImDb Rating
2391,The Grand Seduction,(2013),7
2392,Mr. Popper's Penguins,(2011),6
2393,Gulliver's Travels,(2010),4.9
2394,Brannigan,(1975),6.1
2395,Hollywood Stargirl,(2022),5.7
2396,7 Days,(I) (2021),6.5
2397,After Sex,(2007),5.5
2398,Crocodile Dundee II,(1988),5.7
2399,Brittany Runs a Marathon,(2019),6.8
2400,Hair Brained,(2013),5.3
2401,Accidental Love,(2015),4.1
2402,Hop,(2011),5.4
2403,The Willoughbys,(2020),6.3
2404,The Lego Ninjago Movie,(2017),6
2405,My Sassy Girl,(2001),8
2406,Spice World,(1997),3.6
2407,The Kid,(1921),8.3
2408,More American Graffiti,(1979),5.3
2409,Are We There Yet?,(2005),4.7
2410,Little Bitches,(2018),3.9
2411,Black Dynamite,(2009),7.3
2412,Leap!,(2016),6.7
2413,The Decameron,(1971),7.1
2414,Buffaloed,(2019),6.2
2415,Flesh Gordon,(1974),4.8
2416,Thanks for Sharing,(2012),6.4
2417,His Girl Friday,(1940),7.8
2418,Let It Snow,(2019),5.8
2419,Ghoulies,(1985),4.1
2420,The Cobbler,(2014),5.8
2421,The Muppet Christmas Carol,(1992),7.7
2422,Army of One,(2016),5.1
2423,Flora & Ulysses,(2021),6.2
2424,Malibu's Most Wanted,(2003),5.2
2425,The Back-up Plan,(2010),5.3
2426,Absolutely Anything,(2015),5.9
2427,Teenage Mutant Ninja Turtles III,(1993),4.7
2428,The Pirates! Band of Misfits,(2012),6.7
2429,Elektra Luxx,(2010),5
2430,Paint Your Wagon,(1969),6.6
2431,Motel Hell,(1980),6
2432,Superfast!,(2015),4.1
2433,Jayeshbhai Jordaar,(2022),6
2434,Scenes of a Sexual Nature,(2006),6
2435,Work It,(2020),6.1
2436,Blind Rage,(1976),4.4
2437,Little,(I) (2019),5.5
2438,Dom Hemingway,(2013),6.1
2439,Mistress,(1992),5.4
2440,Boys and Girls,(2000),5.4
2441,Muppet Treasure Island,(1996),6.9
2442,The Smurfs 2,(2013),5.3
2443,Old Dogs,(I) (2009),5.3
2444,Van Wilder: The Rise of Taj,(2006),4.8
2445,Indiscreet,(1958),6.7
2446,Beginners,(2010),7.2
2447,Extreme Movie,(2008),3.7
2448,Little Monsters,(2019),6.3
2449,Captain Ron,(1992),5.8
2450,Diary of a Wimpy Kid: The Long Haul,(2017),4.3
2451,Dirty Work,(1998),6.4
2452,The Week Of,(2018),5.2
2453,The Shape of Things,(2003),6.6
2454,The Little Shop of Horrors,(1960),6.2
2455,Welcome to Collinwood,(2002),6.3
2456,Stockholm,(2018),6.1
2457,Cannibal Women in the Avocado Jungle of Death,(1989),4.8
2458,Ibiza,(2018),5.2
2459,Those Magnificent Men in Their Flying Machines or How I Flew from London to Paris in 25 Hours 11 Minutes,(1965),7
2460,Deliver Us from Eva,(2003),6
2461,"Paris, je t'aime",(2006),7.2
2462,Long Story Short,(2021),6.5
2463,Candy,(1968),5.2
2464,The Heavenly Kid,(1985),6.3
2465,Air Bud,(1997),5.2
2466,Deathgasm,(2015),6.3
2467,Pink Moon,(2022),7.4
2468,Dream Horse,(2020),6.9
2469,Super Troopers 2,(2018),6
2470,Dudley Do-Right,(1999),3.9
2471,Life or Something Like It,(2002),5.7
2472,Clockstoppers,(2002),5.2
2473,Zombie Strippers!,(2008),4.1
2474,The Animal,(2001),4.8
2475,"Faster, Pussycat! Kill! Kill!",(1965),6.6
2476,The Five Devils,(2022),6.7
2477,Strange Magic,(2015),5.7
2478,Coogan's Bluff,(1968),6.4
2479,Chickenhare and the Hamster of Darkness,(2022),6.3
2480,Some Kind of Beautiful,(II) (2014),5.7
2481,Mr. Church,(2016),7.6
2482,Heart and Souls,(1993),7
2483,Airborne,(1993),6.2
2484,Nothing to Lose,(1997),6.7
2485,Bye Bye Birdie,(1963),6.6
2486,Better Than Chocolate,(1999),6.1
2487,The Double,(2013),6.5
2488,Hot Pursuit,(2015),5.1
2489,Big Trouble,(2002),6.4
2490,Georgy Girl,(1966),6.9
2491,St Trinian's 2: The Legend of Fritton's Gold,(2009),5.3
2492,Black Friday,(III) (2021),4.6
2493,Fist Fight,(2017),5.6
2494,The Raffle,(1991),5.1
2495,"Honey, We Shrunk Ourselves!",(1997),4.9
2496,Hysteria,(2011),6.7
2497,Alfie,(1966),7
2498,A Hologram for the King,(2016),6.1
2499,Shanghai Knights,(2003),6.2
2500,102 Dalmatians,(2000),4.8
2501,Sydney White,(2007),6.2
2502,The Gay Deceivers,(1969),5.8
2503,Let's Go to Prison,(2006),5.9
2504,Wake Up Sid,(2009),7.6
2505,Choke,(2008),6.4
2506,Salmon Fishing in the Yemen,(2011),6.8
2507,I Could Never Be Your Woman,(2007),6
2508,Going Places,(1974),7.2
2509,Night Owls,(I) (2015),6.2
2510,The Guilt Trip,(2012),5.8
2511,How to Talk to Girls at Parties,(2017),5.7
2512,Astro Boy,(2009),6.2
2513,"What's Up, Doc?",(1972),7.7
2514,Afterlife of the Party,(2021),5.8
2515,Two for the Road,(1967),7.4
2516,Johnny Dangerously,(1984),6.5
2517,Storks,(2016),6.8
2518,Walking on Sunshine,(2014),5.4
2519,Status Update,(II) (2018),5.7
2520,Like a Boss,(2020),4.6
2521,Three Men and a Little Lady,(1990),5.4
2522,New York Minute,(I) (2004),4.9
2523,The Sisterhood of the Traveling Pants 2,(2008),6.2
2524,Dragnet,(1987),6
2525,Action Jackson,(1988),5.5
2526,One Second,(2020),7.1
2527,Step Sisters,(2018),5.4
2528,Rams,(2020),6.4
2529,The Inbetweeners 2,(2014),6.4
2530,Evil Toons,(1992),4
2531,Simply Irresistible,(1999),5.2
2532,Stan Helsing,(2009),3.5
2533,How to Marry a Millionaire,(1953),6.8
2534,Heartsong,(2022),5.8
2535,My Bodyguard,(1980),7.1
2536,A Date with Judy,(1948),6.5
2537,Jabberwocky,(1977),6.2
2538,Friends with Money,(2006),5.8
2539,The Hollywood Knights,(1980),6.2
2540,Stalag 17,(1953),8
2541,The Second Best Exotic Marigold Hotel,(2015),6.5
2542,Troll 2,(1990),2.9
2543,The Perfect Man,(2005),5.4
2544,L.A. Story,(1991),6.7
2545,Supercop,(1992),6.9
2546,Out Cold,(2001),6.2
2547,The Thief and the Cobbler,(1993),7.1
2548,In the Army Now,(1994),4.9
2549,National Security,(2003),5.6
2550,Crimes of the Future,(1970),4.8
2551,Two If by Sea,(1996),5.2
2552,Garfield: A Tail of Two Kitties,(2006),5
2553,Big Momma's House,(2000),5.2
2554,Love Sarah,(2020),6.1
2555,D.E.B.S.,(2004),5.3
2556,Hatari!,(1962),7.1
2557,Catch That Kid,(2004),5.2
2558,This Happy Breed,(1944),7.3
2559,Playing It Cool,(2014),5.9
2560,Saving Silverman,(2001),5.8
2561,How to Steal a Million,(1966),7.5
2562,Sugar & Spice,(2001),5.7
2563,The Many Adventures of Winnie the Pooh,(1977),7.5
2564,The Hotel New Hampshire,(1984),5.9
2565,In Like Flint,(1967),6.1
2566,RocketMan,(1997),5.8
2567,The Kid,(2000),6.1
2568,Beavis and Butt-Head Do America,(1996),6.8
2569,Ivy + Bean: Doomed to Dance,(2022),6.2
2570,La Grande Bouffe,(1973),7.1
2571,A Very Brady Sequel,(1996),5.8
2572,Jenny's Wedding,(2015),5.5
2573,The Glass Bottom Boat,(1966),6.4
2574,Playing with Fire,(I) (2019),5.1
2575,Moms' Night Out,(2014),5.3
2576,North Hollywood,(2021),5.9
2577,Heartburn,(1986),6.1
2578,The ABCs of Death,(2012),4.7
2579,Knights of Badassdom,(2013),5.5
2580,Hell,(2010),7.6
2581,Bowfinger,(1999),6.5
2582,Spirit Untamed,(2021),5.5
2583,Bad Company,(2002),5.6
2584,Daisies,(1966),7.3
2585,The Thing Called Love,(1993),6.4
2586,Dumb and Dumberer: When Harry Met Lloyd,(2003),3.4
2587,Boys on the Side,(1995),6.4
2588,My Stepmother Is an Alien,(1988),5.4
2589,The Silencers,(1966),5.9
2590,Date Movie,(2006),2.8
2591,Troop Zero,(2019),6.8
2592,Dil Bechara,(2020),8.1
2593,Shithouse,(2020),6.8
2594,A Hard Day's Night,(1964),7.5
2595,Irma la Douce,(1963),7.3
2596,The Wash,(2001),4.7
2597,Will Success Spoil Rock Hunter?,(1957),7
2598,Supervixens,(1975),5.9
2599,Foul Play,(1978),6.8
2600,Scottish Mussel,(2015),5.4
2601,While We're Young,(2014),6.3
2602,Losin' It,(1982),4.9
2603,The General,(1926),8.2
2604,The Baytown Outlaws,(2012),6.3
2605,The Seed,(II) (2021),4.8
2606,Carry on Cabby,(1963),6.4
2607,Bandidas,(2006),5.7
2608,Wristcutters: A Love Story,(2006),7.2
2609,Latter Days,(2003),7
2610,Boat Trip,(2002),4.9
2611,Short Circuit 2,(1988),5.7
2612,Silver Streak,(1976),6.9
2613,Love Tactics,(2022),5.2
2614,The Starving Games,(2013),3.2
2615,Tollbooth,(2021),5.7
2616,Miracle on 34th Street,(1947),7.9
2617,Mister Roberts,(1955),7.6
2618,John Dies at the End,(2012),6.3
2619,Final Cut,(2022),7
2620,Romance & Cigarettes,(2005),6.2
2621,Other People's Children,(2022),6.6
2622,The Legend of Drunken Master,(1994),7.5
2623,The Fearless Vampire Killers,(1967),7.1
2624,Baby Mama,(2008),6
2625,A California Christmas: City Lights,(2021),5.5
2626,Stars Fell on Alabama,(2021),5.5
2627,The Marine,(2006),4.7
2628,Major League: Back to the Minors,(1998),4.6
2629,Carrie Pilby,(2016),6.6
2630,Love Me If You Dare,(2003),7.5
2631,The Skeleton Twins,(2014),6.8
2632,Beethoven's 2nd,(1993),4.9
2633,Shamelessly She-Hulk,(2009),5.7
2634,Away We Go,(2009),7
2635,Postcards from the Edge,(1990),6.7
2636,Waxwork,(1988),6.1
2637,Satanic Panic,(2019),5.6
2638,The Debt Collector,(2018),5.8
2639,The Lost Empire,(1984),4.6
2640,Jack Frost,(1998),5.4
2641,Cat Ballou,(1965),6.8
2642,Palthu Janwar,(2022),8.9
2643,Secret Admirer,(1985),6.5
2644,Hard Ticket to Hawaii,(1987),4.9
2645,Gemma Bovery,(2014),6.4
2646,North,(1994),4.5
2647,The Fabulous Baker Boys,(1989),6.9
2648,Vicious Fun,(2020),6.5
2649,Dickie Roberts: Former Child Star,(2003),5.5
2650,The Weather Man,(2005),6.6
2651,One Last Thing...,(2005),6.5
2652,Tales of Halloween,(2015),5.5
2653,Must Love Dogs,(2005),5.9
2654,Love Don't Cost a Thing,(2003),5.2
2655,Freaky Friday,(1976),6.3
2656,High Society,(1956),6.9
2657,Tom and Huck,(1995),5.5
2658,Dasvi,(2022),7.3
2659,Black Sheep,(1996),6.2
2660,Loaded Weapon 1,(1993),6.2
2661,Extreme Job,(2019),7
2662,Breakfast on Pluto,(2005),7.2
2663,HouseSitter,(1992),6.1
2664,Don Juan DeMarco,(1994),6.7
2665,Iron Sky: The Coming Race,(2019),5
2666,Girl Happy,(1965),6.3
2667,Black Knight,(2001),4.9
2668,The Heartbreak Kid,(1972),7
2669,Rose Island,(2020),7
2670,The Wild,(2006),5.2
2671,Police Academy 3: Back in Training,(1986),5.3
2672,Celebrity,(1998),6.3
2673,Brad's Status,(2017),6.5
2674,Chandigarh Kare Aashiqui,(2021),6.8
2675,The Hottie & the Nottie,(2008),1.9
2676,Show Me Love,(1998),7.5
2677,Grudge Match,(2013),6.4
2678,The Christmas Chronicles,(2018),7
2679,Ricki and the Flash,(2015),5.9
2680,Live Nude Girls,(1995),5.2
2681,To All the Boys: P.S. I Still Love You,(2020),6
2682,Bell Book and Candle,(1958),6.8
2683,Brain Damage,(1988),6.5
2684,Uptown Girls,(2003),6.1
2685,What Just Happened,(2008),5.6
2686,Ludo,(2020),7.6
2687,The Doom Generation,(1995),6
2688,The Groomsmen,(2006),6.1
2689,Little Nemo: Adventures in Slumberland,(1989),7.1
2690,Teen Wolf Too,(1987),3.4
2691,I Like Movies,(2022),7.9
2692,3 Ninjas Kick Back,(1994),4.5
2693,Bringing Up Baby,(1938),7.8
2694,Switch,(1991),5.8
2695,Babe: Pig in the City,(1998),5.8
2696,Tyler Perry's Why Did I Get Married?,(2007),5.8
2697,The Chase,(1994),5.8
2698,Soul Man,(1986),5.3
2699,High Spirits,(1988),5.7
2700,Pot o' Gold,(1941),6
2701,Burn,(III) (2019),5.7
2702,Rumble in the Bronx,(1995),6.7
2703,The Night Before,(II) (2015),6.3
2704,They Call Me Trinity,(1970),7.4
2705,The Baby-Sitters Club,(1995),5.7
2706,Looks That Kill,(2020),6.3
2707,The Perfect Score,(2004),5.6
2708,A Piece of the Action,(1977),6.4
2709,Delirious,(1991),5.8
2710,PCU,(1994),6.5
2711,Auntie Lee's Meat Pies,(1992),4.8
2712,Showdown in Little Tokyo,(1991),6.1
2713,The Goodbye Girl,(1977),7.4
2714,Malibu Express,(1985),4.8
2715,Remo Williams: The Adventure Begins,(1985),6.4
2716,Single Street,(2019),6.1
2717,The Trouble with Harry,(1955),7
2718,The House Next Door: Meet the Blacks 2,(2021),3.9
2719,The Heist of the Century,(2020),7.1
2720,The Raven,(1963),6.5
2721,Madeline,(1998),5.9
2722,Rumspringa,(II) (2022),5.4
2723,Extract,(2009),6.1
2724,Flirting with Disaster,(1996),6.7
2725,Bitch Slap,(2009),4.4
2726,Shock Treatment,(1981),5.7
2727,The Nut Job,(I) (2014),5.7
2728,Picture Perfect,(1997),5.5
2729,The Swing of Things,(2020),2.9
2730,Stay Hungry,(1976),5.6
2731,Stuart Little 2,(2002),5.5
2732,Parental Guidance,(2012),6
2733,Instructions Not Included,(2013),7.5
2734,This Is the Night,(2021),5.4
2735,Chuck & Buck,(2000),6.6
2736,Return of the Living Dead II,(1988),5.7
2737,Forces of Nature,(1999),5.5
2738,The Toy,(1982),5.8
2739,Camille,(I) (2008),5.9
2740,Kaatteri,(2022),4.4
2741,City Hunter,(2018),6.5
2742,Tickle Me,(1965),5.8
2743,Pumpkin,(2002),6.1
2744,Irrational Man,(2015),6.6
2745,Action Point,(2018),5.1
2746,Kazaam,(1996),3
2747,Blues Brothers 2000,(1998),4.9
2748,Suburban Commando,(1991),4.5
2749,Pawn Shop Chronicles,(2013),5.9
2750,Police Academy 4: Citizens on Patrol,(1987),4.9
2751,Girl Most Likely,(2012),5.7
2752,A Case of You,(2013),5.6
2753,The Love Guru,(2008),3.8
2754,Another 48 Hrs.,(1990),5.9
2755,Look Who's Talking Too,(1990),4.6
2756,Boy Meets Girl,(I) (2014),7.1
2757,Better Nate Than Ever,(2022),6.3
2758,The Christmas Chronicles: Part Two,(2020),6
2759,Uncle Drew,(2018),5.7
2760,Slacker,(1990),7
2761,Twixt,(2011),4.7
2762,If Only,(2004),7
2763,Toni Erdmann,(2016),7.3
2764,Cousins,(2019),6.2
2765,Undercover Brother,(2002),5.9
2766,Support the Girls,(2018),6.4
2767,Bullets Over Broadway,(1994),7.4
2768,Who Am I?,(1998),6.8
2769,Play the Game,(2009),6.3
2770,Little Black Book,(2004),5.3
2771,The Adventures of Rocky & Bullwinkle,(2000),4.3
2772,Rock-A-Doodle,(1991),6
2773,The Hollars,(2016),6.6
2774,Funny Farm,(1988),6.2
2775,Paul Blart: Mall Cop 2,(2015),4.4
2776,Ala Vaikunthapurramuloo,(2020),7.3
2777,Curious George,(2006),6.5
2778,A Walk in the Woods,(2015),6.3
2779,Love the Coopers,(2015),5.8
2780,Sierra Burgess Is a Loser,(2018),5.8
2781,The Gold Rush,(1925),8.2
2782,Venice at Dawn,(2022),8.7
2783,That Riviera Touch,(1966),5.8
2784,About Last Night,(2014),6
2785,The Last Word,(2017),6.6
2786,Planes: Fire & Rescue,(2014),5.9
2787,The Shop Around the Corner,(1940),8
2788,Cop Secret,(2021),6.7
2789,The Pope of Greenwich Village,(1984),6.6
2790,Trouble,(I) (2019),5.8
2791,This Must Be the Place,(2011),6.7
2792,Stan & Ollie,(2018),7.2
2793,Simon Birch,(1998),6.8
2794,Suicide Kings,(1997),6.9
2795,What Men Want,(2019),5.3
2796,Serial (Bad) Weddings,(2014),7
2797,Guest House,(2020),4.4
2798,Curly Sue,(1991),5.8
2799,Wimbledon,(2004),6.3
2800,I Remember,(1973),7.9
2801,All American Bikini Car Wash,(2015),3.3
2802,Brother Orchid,(1940),7
2803,The Love Punch,(2013),5.7
2804,The Ladykillers,(1955),7.6
2805,Ice Princess,(2005),6
2806,Friendzone,(2021),5.9
2807,Cuban Fury,(2014),6.2
2808,Long Weekend,(2021),6.1
2809,Airplane Mode,(II) (2019),2.6
2810,It's a Boy Girl Thing,(2006),6.2
2811,Meet Me in St. Louis,(1944),7.5
2812,Skiptrace,(2016),5.6
2813,Soof,(2013),6.5
2814,Shirley Valentine,(1989),7.2
2815,The Bronze,(2015),6.1
2816,Les Carabiniers,(1963),6.7
2817,Tall Girl 2,(2022),4.7
2818,Kicking and Screaming,(1995),6.7
2819,The Oldest Profession,(1967),5.4
2820,Christmas with the Kranks,(2004),5.4
2821,Sneakerella,(2022),4.7
2822,Then Came You,(2018),6.9
2823,Coffee and Cigarettes,(2003),7
2824,Arizona Dream,(1993),7.2
2825,Zero,(III) (2018),5.2
2826,Inseparables,(2016),6.4
2827,Master Cheng,(2019),6.8
2828,Dirty Girl,(2010),6.4
2829,The Lady in the Van,(2015),6.7
2830,Calendar Girls,(2003),6.9
2831,The Very Excellent Mr. Dundee,(2020),4.9
2832,Quick Change,(1990),6.8
2833,Shrek the Musical,(2013),6.9
2834,The Castle,(1997),7.6
2835,The Last Mercenary,(2021),5.3
2836,Mope,(2019),5.3
2837,Vibes,(1988),5.7
2838,Godmothered,(2020),6.1
2839,Nanny McPhee Returns,(2010),6.1
2840,Tamara Drewe,(2010),6.2
2841,Human Traffic,(1999),7.1
2842,Armed and Dangerous,(1986),5.7
2843,Waiting to Exhale,(1995),5.9
2844,Suck Me Shakespeer,(2013),6.9
2845,America's Sweethearts,(2001),5.7
2846,Initial D,(2005),6.3
2847,"Mystery, Alaska",(1999),6.7
2848,Mere Desh Ki Dharti,(2022),7
2849,Nikamma,(2022),2.6
2850,Strike!,(1998),6.6
2851,Family Camp,(2022),5
2852,The Last Summer,(2019),5.5
2853,Transylvania 6-5000,(1985),4.9
2854,Grumpier Old Men,(1995),6.6
2855,Bulletproof,(1996),5.8
2856,Kickin' It Old Skool,(2007),4.6
2857,Breakin',(1984),5.8
2858,Revenge of the Nerds II: Nerds in Paradise,(1987),5
2859,The Garbage Pail Kids Movie,(1987),2.6
2860,The Little Princess,(1939),7.1
2861,The Ant Bully,(2006),5.8
2862,Nine Lives,(I) (2016),5.3
2863,Burying the Ex,(2014),5.4
2864,White as Snow,(2019),5.3
2865,World's Greatest Dad,(I) (2009),6.9
2866,Beneath the Valley of the Ultra-Vixens,(1979),5.4
2867,The Tale of Despereaux,(2008),6.1
2868,The Russians Are Coming the Russians Are Coming,(1966),7
2869,Dead Men Don't Wear Plaid,(1982),6.8
2870,Tiptoes,(2002),4.3
2871,Guess Who,(2005),5.9
2872,Modern Persuasion,(2020),4.8
2873,Little Evil,(2017),5.7
2874,People Like Us,(2012),7
2875,Half Magic,(2018),4.7
2876,Porky's Revenge,(1985),4.7
2877,Threesome,(1994),6.3
2878,Secret Society of Second Born Royals,(2020),4.9
2879,Tragedy Girls,(2017),6
2880,The Greasy Strangler,(2016),5.7
2881,Some Girls,(1988),5.7
2882,Come to Daddy,(2019),6
2883,Excess Baggage,(1997),5.3
2884,Corvette Summer,(1978),5.6
2885,Good Kids,(I) (2016),6.1
2886,Catchfire,(1990),5.3
2887,Escape from Planet Earth,(2012),5.8
2888,My Boss's Daughter,(2003),4.7
2889,Barney Thomson,(2015),6.2
2890,Smallfoot,(2018),6.6
2891,Sorority Boys,(2002),5.4
2892,8-Bit Christmas,(2021),6.7
2893,The Girl Who Leapt Through Time,(2006),7.7
2894,Wild Men,(2021),6.5
2895,The Return of the Pink Panther,(1975),7
2896,Stakeout,(1987),6.7
2897,The Good the Bad the Weird,(2008),7.2
2898,Magic in the Moonlight,(2014),6.5
2899,Gigi,(1958),6.6
2900,2nd Date Sex,(2019),5.5
2901,Barfi!,(2012),8.1
2902,Agent Sai Srinivasa Athreya,(2019),8.4
2903,Shocker,(1989),5.5
2904,The Cheap Detective,(1978),6.4
2905,Miss Stevens,(2016),6.5
2906,The Best Man,(1999),6.7
2907,Chasers,(1994),5.1
2908,Sunshine Cleaning,(2008),6.8
2909,Because I Said So,(2007),5.5
2910,It All Came True,(1940),6.6
2911,Be Kind Rewind,(2008),6.4
2912,In the Company of Men,(1997),7.1
2913,Man of the House,(1995),5.2
2914,Money Train,(1995),5.7
2915,The Leisure Seeker,(2017),6.7
2916,Hoot,(2006),5.5
2917,Torque,(2004),4.1
2918,Ski School,(1990),4.9
2919,Waking Ned Devine,(1998),7.3
2920,Good Posture,(2019),5.6
2921,Playing by Heart,(1998),7
2922,Spoiled Brats,(2021),6
2923,Dead Snow 2: Red vs. Dead,(2014),6.8
2924,Buffalo Soldiers,(2001),6.7
2925,Just Getting Started,(2017),4.5
2926,Holly Slept Over,(2020),5.6
2927,The Door in the Floor,(2004),6.6
2928,Rhinestone,(1984),3.9
2929,Smoke Signals,(1998),7.2
2930,Tomcats,(2001),5.3
2931,Stone of Destiny,(2008),6.7
2932,Bad Santa 2,(2016),5.6
2933,Smoke,(1995),7.4
2934,Down by Law,(1986),7.7
2935,Attack of the Killer Tomatoes!,(1978),4.6
2936,Blasted,(2022),4.8
2937,The Man with Two Brains,(1983),6.4
2938,Lucky Day,(I) (2019),5.1
2939,Houseboat,(1958),6.6
2940,Going Overboard,(1989),1.8
2941,Camelot,(1967),6.5
2942,Bus Stop,(1956),6.3
2943,Heavy Traffic,(1973),6.4
2944,Eat Drink Man Woman,(1994),7.8
2945,Wyrmwood: Road of the Dead,(2014),6.2
2946,Tales from the Darkside: The Movie,(1990),6.2
2947,That Obscure Object of Desire,(1977),7.8
2948,Igor,(2008),5.9
2949,Wish I Was Here,(2014),6.6
2950,Slackers,(2002),5.3
2951,Sweet Movie,(1974),6
2952,The Accidental Husband,(2008),5.5
2953,A Life Less Ordinary,(1997),6.3
2954,What?,(1972),5.6
2955,Air America,(1990),5.8
2956,Stand Up Guys,(2012),6.4
2957,Fun in Acapulco,(1963),5.8
2958,Hooper,(1978),6.3
2959,Margot at the Wedding,(2007),6
2960,"Mirror, Mirror",(2022),5.3
2961,Canadian Bacon,(1995),5.9
2962,Nancy Drew,(2007),5.9
2963,Wetlands,(2013),5.7
2964,"Watch Out, We're Mad",(2022),2.9
2965,Miss You Already,(2015),6.8
2966,Halfaouine: Boy of the Terraces,(1990),6.6
2967,Fandango,(1985),6.7
2968,Backpackers,(2022),5.7
2969,"Oh, Woe Is Me",(1993),6.1
2970,Noelle,(2019),6.3
2971,The Overnight,(2015),6.1
2972,YPF,(2007),6.2
2973,The Banana Splits Movie,(2019),5.1
2974,The Binge,(2020),5.2
2975,France,(2021),5.9
2976,Vamp,(1986),5.9
2977,The Taming of the Shrewd,(II) (2022),4.5
2978,A Kid in King Arthur's Court,(1995),4.7
2979,Caveman,(1981),5.7
2980,Seal Team,(2021),5.5
2981,The Love Bug,(1968),6.5
2982,Female Trouble,(1974),7.1
2983,Formula 51,(2001),6.3
2984,Baby Geniuses,(1999),2.5
2985,To Rome with Love,(2012),6.3
2986,5 to 7,(2014),7.1
2987,Sidekicks,(1992),5.1
2988,"Welcome Home, Roscoe Jenkins",(2008),5.5
2989,Kevin & Perry Go Large,(2000),5.6
2990,Adam's Rib,(1949),7.5
2991,The School Teacher,(1975),4.9
2992,Bucky Larson: Born to Be a Star,(2011),3.3
2993,The Mighty,(1998),7.2
2994,My Girl 2,(1994),5.3
2995,Housewife Alien vs. Gay Zombie,(2020),6.4
2996,Ideal Home,(2018),6.4
2997,The Weasel's Tale,(2019),7.2
2998,Last Call,(I) (2021),4.1
2999,Charlie Countryman,(2013),6.3
3000,Sandy Wexler,(2017),5.2
3001,Snow Day,(2000),5.1
3002,Animals,(I) (2019),6.1
3003,Elvira's Haunted Hills,(2001),5.6
3004,Mascarpone,(2021),6.7
3005,Chances Are,(1989),6.4
3006,Youth in Revolt,(2009),6.5
3007,The Chorus,(2004),7.8
3008,Extinct,(2021),5.4
3009,Cemetery Man,(1994),7.1
3010,Sundown: The Vampire in Retreat,(1989),6.1
3011,Linoleum,(2022),7.3
3012,The Other Sister,(1999),6.4
3013,Help!,(1965),7.1
3014,The Old Dark House,(1932),7
3015,The Greatest Inheritance,(II) (2022),3.6
3016,King Solomon's Mines,(1985),5.2
3017,The Nutty Professor,(1963),6.6
3018,Little Voice,(1998),7
3019,S1m0ne,(2002),6.1
3020,Dating Amber,(2020),7
3021,Women on the Verge of a Nervous Breakdown,(1988),7.5
3022,Missing Link,(2019),6.7
